JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
AC	Journal des achats	0000936	20260818	625160	Repas en déplacement			AC08F02818	20260818	Repas déplacement - TRAITEUR LOCAL RESPONSABLE	495,00	0,00			20260818		
AC	Journal des achats	0000936	20260818	445660	TVA déductible autres biens et services			AC08F02818	20260818	Repas déplacement - TRAITEUR LOCAL RESPONSABLE	49,50	0,00			20260818		
AC	Journal des achats	0000936	20260818	401000	Fournisseurs	F028	TRAITEUR LOCAL RESPONSABLE	AC08F02818	20260818	Repas déplacement - TRAITEUR LOCAL RESPONSABLE	0,00	544,50			20260818		
AC	Journal des achats	0000937	20260819	624700	Transports collectifs du personnel			AC08F00919	20260819	Transport collectif personnel événement interne - MOBILITE ATLANTIQUE	210,00	0,00			20260819		
AC	Journal des achats	0000937	20260819	445660	TVA déductible autres biens et services			AC08F00919	20260819	Transport collectif personnel événement interne - MOBILITE ATLANTIQUE	21,00	0,00			20260819		
AC	Journal des achats	0000937	20260819	401000	Fournisseurs	F009	MOBILITE ATLANTIQUE	AC08F00919	20260819	Transport collectif personnel événement interne - MOBILITE ATLANTIQUE	0,00	231,00			20260819		
AC	Journal des achats	0000938	20260819	624400	Transports administratifs			AC08F00919	20260819	Transport administratif - MOBILITE ATLANTIQUE	120,00	0,00			20260819		
AC	Journal des achats	0000938	20260819	445660	TVA déductible autres biens et services			AC08F00919	20260819	Transport administratif - MOBILITE ATLANTIQUE	12,00	0,00			20260819		
AC	Journal des achats	0000938	20260819	401000	Fournisseurs	F009	MOBILITE ATLANTIQUE	AC08F00919	20260819	Transport administratif - MOBILITE ATLANTIQUE	0,00	132,00			20260819		
AC	Journal des achats	0000939	20260820	628200	Nettoyage des locaux			AC08F02420	20260820	Nettoyage écologique bureaux - NETTOYAGE VERT BORDEAUX	580,00	0,00			20260820		
AC	Journal des achats	0000939	20260820	445660	TVA déductible autres biens et services			AC08F02420	20260820	Nettoyage écologique bureaux - NETTOYAGE VERT BORDEAUX	116,00	0,00			20260820		
AC	Journal des achats	0000939	20260820	401000	Fournisseurs	F024	NETTOYAGE VERT BORDEAUX	AC08F02420	20260820	Nettoyage écologique bureaux - NETTOYAGE VERT BORDEAUX	0,00	696,00			20260820		
BQ	Journal de banque	0000940	20260820	401000	Fournisseurs	F001	BAIL ATLANTIQUE BUREAUX	REGAC08F00102	20260820	Règlement fournisseur AC08F00102	5040,00	0,00			20260820		
BQ	Journal de banque	0000940	20260820	512000	Banque principale			REGAC08F00102	20260820	Règlement fournisseur AC08F00102	0,00	5040,00			20260820		
BQ	Journal de banque	0000941	20260820	445510	TVA à décaisser			REGTVA07	20260820	Paiement TVA 07/2026	17477,00	0,00			20260820		
BQ	Journal de banque	0000941	20260820	512000	Banque principale			REGTVA07	20260820	Paiement TVA 07/2026	0,00	17477,00			20260820		
BQ	Journal de banque	0000942	20260820	512000	Banque principale			REGVE07B	20260820	Encaissement facture VE07B	42330,00	0,00			20260820		
BQ	Journal de banque	0000942	20260820	411000	Clients	C002	CLIENT PORT GARONNE ANALYTICS	REGVE07B	20260820	Encaissement facture VE07B	0,00	42330,00			20260820		
AC	Journal des achats	0000943	20260821	628800	Collecte déchets non dangereux			AC08F01621	20260821	Collecte déchets non dangereux - CYCLORECYCLE GIRONDE kg_dechets=95	190,00	0,00			20260821		
AC	Journal des achats	0000943	20260821	445660	TVA déductible autres biens et services			AC08F01621	20260821	Collecte déchets non dangereux - CYCLORECYCLE GIRONDE kg_dechets=95	38,00	0,00			20260821		
AC	Journal des achats	0000943	20260821	401000	Fournisseurs	F016	CYCLORECYCLE GIRONDE	AC08F01621	20260821	Collecte déchets non dangereux - CYCLORECYCLE GIRONDE kg_dechets=95	0,00	228,00			20260821		
AC	Journal des achats	0000944	20260821	628810	Recyclage papier carton			AC08F01621	20260821	Recyclage papier carton - CYCLORECYCLE GIRONDE kg_papier=53	121,00	0,00			20260821		
AC	Journal des achats	0000944	20260821	445660	TVA déductible autres biens et services			AC08F01621	20260821	Recyclage papier carton - CYCLORECYCLE GIRONDE kg_papier=53	24,20	0,00			20260821		
AC	Journal des achats	0000944	20260821	401000	Fournisseurs	F016	CYCLORECYCLE GIRONDE	AC08F01621	20260821	Recyclage papier carton - CYCLORECYCLE GIRONDE kg_papier=53	0,00	145,20			20260821		
BQ	Journal de banque	0000945	20260821	401000	Fournisseurs	F001	BAIL ATLANTIQUE BUREAUX	REGAC08F00103	20260821	Règlement fournisseur AC08F00103	732,00	0,00			20260821		
BQ	Journal de banque	0000945	20260821	512000	Banque principale			REGAC08F00103	20260821	Règlement fournisseur AC08F00103	0,00	732,00			20260821		
AC	Journal des achats	0000946	20260822	628830	Destruction sécurisée documents			AC08F01622	20260822	Destruction sécurisée documents - CYCLORECYCLE GIRONDE kg_papier_confidentiel=40	140,00	0,00			20260822		
AC	Journal des achats	0000946	20260822	445660	TVA déductible autres biens et services			AC08F01622	20260822	Destruction sécurisée documents - CYCLORECYCLE GIRONDE kg_papier_confidentiel=40	28,00	0,00			20260822		
AC	Journal des achats	0000946	20260822	401000	Fournisseurs	F016	CYCLORECYCLE GIRONDE	AC08F01622	20260822	Destruction sécurisée documents - CYCLORECYCLE GIRONDE kg_papier_confidentiel=40	0,00	168,00			20260822		
AC	Journal des achats	0000947	20260822	628840	Biodéchets compost			AC08F01622	20260822	Compost biodéchets - CYCLORECYCLE GIRONDE kg_biodechets=22	65,00	0,00			20260822		
AC	Journal des achats	0000947	20260822	445660	TVA déductible autres biens et services			AC08F01622	20260822	Compost biodéchets - CYCLORECYCLE GIRONDE kg_biodechets=22	13,00	0,00			20260822		
AC	Journal des achats	0000947	20260822	401000	Fournisseurs	F016	CYCLORECYCLE GIRONDE	AC08F01622	20260822	Compost biodéchets - CYCLORECYCLE GIRONDE kg_biodechets=22	0,00	78,00			20260822		
BQ	Journal de banque	0000948	20260822	401000	Fournisseurs	F002	ENERGIE GARONNE	REGAC08F00204	20260822	Règlement fournisseur AC08F00204	1320,00	0,00			20260822		
BQ	Journal de banque	0000948	20260822	512000	Banque principale			REGAC08F00204	20260822	Règlement fournisseur AC08F00204	0,00	1320,00			20260822		
BQ	Journal de banque	0000949	20260822	401000	Fournisseurs	F002	ENERGIE GARONNE	REGAC08F00204	20260822	Règlement fournisseur AC08F00204	216,00	0,00			20260822		
BQ	Journal de banque	0000949	20260822	512000	Banque principale			REGAC08F00204	20260822	Règlement fournisseur AC08F00204	0,00	216,00			20260822		
BQ	Journal de banque	0000950	20260823	401000	Fournisseurs	F003	EAU BORDEAUX METROPOLE	REGAC08F00305	20260823	Règlement fournisseur AC08F00305	142,80	0,00			20260823		
BQ	Journal de banque	0000950	20260823	512000	Banque principale			REGAC08F00305	20260823	Règlement fournisseur AC08F00305	0,00	142,80			20260823		
BQ	Journal de banque	0000951	20260824	401000	Fournisseurs	F002	ENERGIE GARONNE	REGAC08F00206	20260824	Règlement fournisseur AC08F00206	252,00	0,00			20260824		
BQ	Journal de banque	0000951	20260824	512000	Banque principale			REGAC08F00206	20260824	Règlement fournisseur AC08F00206	0,00	252,00			20260824		
VE	Journal des ventes	0000952	20260825	411000	Clients	C005	CLIENT CIRCULAIRE TECH ATLANTIQUE	VE08E	20260825	Facture CLIENT CIRCULAIRE TECH ATLANTIQUE 08/2026 mission=maintenance_ESG	22140,00	0,00			20260825		
VE	Journal des ventes	0000952	20260825	706500	Prestations maintenance data platform			VE08E	20260825	Facture CLIENT CIRCULAIRE TECH ATLANTIQUE 08/2026 mission=maintenance_ESG	0,00	17600,00			20260825		
VE	Journal des ventes	0000952	20260825	708800	Autres produits activités annexes			VE08E	20260825	Facture CLIENT CIRCULAIRE TECH ATLANTIQUE 08/2026 mission=maintenance_ESG	0,00	850,00			20260825		
VE	Journal des ventes	0000952	20260825	445710	TVA collectée			VE08E	20260825	Facture CLIENT CIRCULAIRE TECH ATLANTIQUE 08/2026 mission=maintenance_ESG	0,00	3690,00			20260825		
BQ	Journal de banque	0000953	20260825	401000	Fournisseurs	F004	CLOUD HEXAGONE BAS CARBONE	REGAC08F00407	20260825	Règlement fournisseur AC08F00407	2460,00	0,00			20260825		
BQ	Journal de banque	0000953	20260825	512000	Banque principale			REGAC08F00407	20260825	Règlement fournisseur AC08F00407	0,00	2460,00			20260825		
AC	Journal des achats	0000954	20260826	618500	Frais colloques conférences			AC08F01526	20260826	Colloques conférences data ESG - FORMADATA SUD OUEST participants=3	780,00	0,00			20260826		
AC	Journal des achats	0000954	20260826	445660	TVA déductible autres biens et services			AC08F01526	20260826	Colloques conférences data ESG - FORMADATA SUD OUEST participants=3	156,00	0,00			20260826		
AC	Journal des achats	0000954	20260826	401000	Fournisseurs	F015	FORMADATA SUD OUEST	AC08F01526	20260826	Colloques conférences data ESG - FORMADATA SUD OUEST participants=3	0,00	936,00			20260826		
AC	Journal des achats	0000955	20260826	628400	Frais recrutement personnel			AC08F02326	20260826	Frais recrutement personnel - RECRUTEMENT TALENTS DATA	1800,00	0,00			20260826		
AC	Journal des achats	0000955	20260826	445660	TVA déductible autres biens et services			AC08F02326	20260826	Frais recrutement personnel - RECRUTEMENT TALENTS DATA	360,00	0,00			20260826		
AC	Journal des achats	0000955	20260826	401000	Fournisseurs	F023	RECRUTEMENT TALENTS DATA	AC08F02326	20260826	Frais recrutement personnel - RECRUTEMENT TALENTS DATA	0,00	2160,00			20260826		
BQ	Journal de banque	0000956	20260826	401000	Fournisseurs	F004	CLOUD HEXAGONE BAS CARBONE	REGAC08F00408	20260826	Règlement fournisseur AC08F00408	612,00	0,00			20260826		
BQ	Journal de banque	0000956	20260826	512000	Banque principale			REGAC08F00408	20260826	Règlement fournisseur AC08F00408	0,00	612,00			20260826		
AC	Journal des achats	0000957	20260827	622650	Conseil RH diversité inclusion			AC08F00727	20260827	Conseil RH diversité inclusion - LEXDATA AVOCATS	1400,00	0,00			20260827		
AC	Journal des achats	0000957	20260827	445660	TVA déductible autres biens et services			AC08F00727	20260827	Conseil RH diversité inclusion - LEXDATA AVOCATS	280,00	0,00			20260827		
AC	Journal des achats	0000957	20260827	401000	Fournisseurs	F007	LEXDATA AVOCATS	AC08F00727	20260827	Conseil RH diversité inclusion - LEXDATA AVOCATS	0,00	1680,00			20260827		
AC	Journal des achats	0000958	20260827	615600	Maintenance informatique			AC08F01827	20260827	Maintenance informatique - MAINTENANCE IT OCEANE	540,00	0,00			20260827		
AC	Journal des achats	0000958	20260827	445660	TVA déductible autres biens et services			AC08F01827	20260827	Maintenance informatique - MAINTENANCE IT OCEANE	108,00	0,00			20260827		
AC	Journal des achats	0000958	20260827	401000	Fournisseurs	F018	MAINTENANCE IT OCEANE	AC08F01827	20260827	Maintenance informatique - MAINTENANCE IT OCEANE	0,00	648,00			20260827		
BQ	Journal de banque	0000959	20260827	627800	Frais bancaires			FB08	20260827	Frais bancaires 08/2026	115,00	0,00			20260827		
BQ	Journal de banque	0000959	20260827	512000	Banque principale			FB08	20260827	Frais bancaires 08/2026	0,00	115,00			20260827		
BQ	Journal de banque	0000960	20260827	401000	Fournisseurs	F022	CYBER SECURITE ATLANTIQUE	REGAC08F02209	20260827	Règlement fournisseur AC08F02209	420,00	0,00			20260827		
BQ	Journal de banque	0000960	20260827	512000	Banque principale			REGAC08F02209	20260827	Règlement fournisseur AC08F02209	0,00	420,00			20260827		
AC	Journal des achats	0000961	20260828	651100	Redevances licences logicielles			AC08F01928	20260828	Licences logicielles - LICENCES LOGICIELLES EUROPE	1170,00	0,00			20260828		
AC	Journal des achats	0000961	20260828	445660	TVA déductible autres biens et services			AC08F01928	20260828	Licences logicielles - LICENCES LOGICIELLES EUROPE	234,00	0,00			20260828		
AC	Journal des achats	0000961	20260828	401000	Fournisseurs	F019	LICENCES LOGICIELLES EUROPE	AC08F01928	20260828	Licences logicielles - LICENCES LOGICIELLES EUROPE	0,00	1404,00			20260828		
AC	Journal des achats	0000962	20260828	628500	Abonnements outils collaboratifs			AC08F01928	20260828	Abonnements outils collaboratifs - LICENCES LOGICIELLES EUROPE	450,00	0,00			20260828		
AC	Journal des achats	0000962	20260828	445660	TVA déductible autres biens et services			AC08F01928	20260828	Abonnements outils collaboratifs - LICENCES LOGICIELLES EUROPE	90,00	0,00			20260828		
AC	Journal des achats	0000962	20260828	401000	Fournisseurs	F019	LICENCES LOGICIELLES EUROPE	AC08F01928	20260828	Abonnements outils collaboratifs - LICENCES LOGICIELLES EUROPE	0,00	540,00			20260828		
BQ	Journal de banque	0000963	20260828	164000	Emprunts auprès des établissements de crédit			EMP08	20260828	Échéance emprunt bancaire 08/2026	2300,00	0,00			20260828		
BQ	Journal de banque	0000963	20260828	661100	Intérêts emprunts et dettes			EMP08	20260828	Échéance emprunt bancaire 08/2026	284,00	0,00			20260828		
BQ	Journal de banque	0000963	20260828	512000	Banque principale			EMP08	20260828	Échéance emprunt bancaire 08/2026	0,00	2584,00			20260828		
BQ	Journal de banque	0000964	20260828	401000	Fournisseurs	F005	TELECOM AQUITAINE	REGAC08F00510	20260828	Règlement fournisseur AC08F00510	396,00	0,00			20260828		
BQ	Journal de banque	0000964	20260828	512000	Banque principale			REGAC08F00510	20260828	Règlement fournisseur AC08F00510	0,00	396,00			20260828		
BQ	Journal de banque	0000965	20260828	401000	Fournisseurs	F005	TELECOM AQUITAINE	REGAC08F00510	20260828	Règlement fournisseur AC08F00510	355,20	0,00			20260828		
BQ	Journal de banque	0000965	20260828	512000	Banque principale			REGAC08F00510	20260828	Règlement fournisseur AC08F00510	0,00	355,20			20260828		
BQ	Journal de banque	0000966	20260828	401000	Fournisseurs	F005	TELECOM AQUITAINE	REGAC08F00510	20260828	Règlement fournisseur AC08F00510	42,00	0,00			20260828		
BQ	Journal de banque	0000966	20260828	512000	Banque principale			REGAC08F00510	20260828	Règlement fournisseur AC08F00510	0,00	42,00			20260828		
AC	Journal des achats	0000967	20260829	613510	Location vélos et mobilité douce			AC08F02529	20260829	Location vélos entreprise - COOPERATIVE VELOS ENTREPRISE velos=6	360,00	0,00			20260829		
AC	Journal des achats	0000967	20260829	445660	TVA déductible autres biens et services			AC08F02529	20260829	Location vélos entreprise - COOPERATIVE VELOS ENTREPRISE velos=6	72,00	0,00			20260829		
AC	Journal des achats	0000967	20260829	401000	Fournisseurs	F025	COOPERATIVE VELOS ENTREPRISE	AC08F02529	20260829	Location vélos entreprise - COOPERATIVE VELOS ENTREPRISE velos=6	0,00	432,00			20260829		
AC	Journal des achats	0000968	20260829	613520	Location véhicules électriques			AC08F02529	20260829	Location véhicule électrique ponctuelle - COOPERATIVE VELOS ENTREPRISE km_EV=850	780,00	0,00			20260829		
AC	Journal des achats	0000968	20260829	445660	TVA déductible autres biens et services			AC08F02529	20260829	Location véhicule électrique ponctuelle - COOPERATIVE VELOS ENTREPRISE km_EV=850	156,00	0,00			20260829		
AC	Journal des achats	0000968	20260829	401000	Fournisseurs	F025	COOPERATIVE VELOS ENTREPRISE	AC08F02529	20260829	Location véhicule électrique ponctuelle - COOPERATIVE VELOS ENTREPRISE km_EV=850	0,00	936,00			20260829		
AC	Journal des achats	0000969	20260829	617100	Études innovation durable			AC08F03029	20260829	Études innovation durable - LAB INNOVATION DURABLE	2800,00	0,00			20260829		
AC	Journal des achats	0000969	20260829	445660	TVA déductible autres biens et services			AC08F03029	20260829	Études innovation durable - LAB INNOVATION DURABLE	560,00	0,00			20260829		
AC	Journal des achats	0000969	20260829	401000	Fournisseurs	F030	LAB INNOVATION DURABLE	AC08F03029	20260829	Études innovation durable - LAB INNOVATION DURABLE	0,00	3360,00			20260829		
AC	Journal des achats	0000970	20260829	617000	Études et recherches			AC08F03029	20260829	Études et recherches - LAB INNOVATION DURABLE	1500,00	0,00			20260829		
AC	Journal des achats	0000970	20260829	445660	TVA déductible autres biens et services			AC08F03029	20260829	Études et recherches - LAB INNOVATION DURABLE	300,00	0,00			20260829		
AC	Journal des achats	0000970	20260829	401000	Fournisseurs	F030	LAB INNOVATION DURABLE	AC08F03029	20260829	Études et recherches - LAB INNOVATION DURABLE	0,00	1800,00			20260829		
BQ	Journal de banque	0000971	20260830	401000	Fournisseurs	F014	BUREAU ET CONSOMMABLES 33	REGAC08F01412	20260830	Règlement fournisseur AC08F01412	396,00	0,00			20260830		
BQ	Journal de banque	0000971	20260830	512000	Banque principale			REGAC08F01412	20260830	Règlement fournisseur AC08F01412	0,00	396,00			20260830		
PA	Journal de paie	0000972	20260831	647100	Titres restaurant employeur			AVSOC08	20260831	Avantages sociaux employeur titres restaurant mobilité 08/2026	1209,60	0,00			20260831		
PA	Journal de paie	0000972	20260831	647200	Forfait mobilités durables transport domicile travail			AVSOC08	20260831	Avantages sociaux employeur titres restaurant mobilité 08/2026	420,00	0,00			20260831		
PA	Journal de paie	0000972	20260831	648000	Autres charges de personnel			AVSOC08	20260831	Avantages sociaux employeur titres restaurant mobilité 08/2026	150,00	0,00			20260831		
PA	Journal de paie	0000972	20260831	401000	Fournisseurs	F026	CSE ATLANTIQUE DATA CONSEIL	AVSOC08	20260831	Avantages sociaux employeur titres restaurant mobilité 08/2026	0,00	1779,60			20260831		
PA	Journal de paie	0000973	20260831	641100	Salaires et appointements			PA08-ADC001	20260831	Paie DSN 08/2026 - BERNARD CAMILLE	4500,00	0,00			20260831		
PA	Journal de paie	0000973	20260831	645100	Cotisations URSSAF			PA08-ADC001	20260831	Paie DSN 08/2026 - BERNARD CAMILLE	1128,12	0,00			20260831		
PA	Journal de paie	0000973	20260831	645400	Cotisations chômage et autres contributions			PA08-ADC001	20260831	Paie DSN 08/2026 - BERNARD CAMILLE	307,18	0,00			20260831		
PA	Journal de paie	0000973	20260831	645300	Cotisations retraite et prévoyance			PA08-ADC001	20260831	Paie DSN 08/2026 - BERNARD CAMILLE	130,54	0,00			20260831		
PA	Journal de paie	0000973	20260831	645200	Cotisations mutuelles			PA08-ADC001	20260831	Paie DSN 08/2026 - BERNARD CAMILLE	515,78	0,00			20260831		
PA	Journal de paie	0000973	20260831	421001	Personnel rémunérations dues - BERNARD CAMILLE	ADC001	BERNARD CAMILLE	PA08-ADC001	20260831	Paie DSN 08/2026 - BERNARD CAMILLE	0,00	3352,50			20260831		
PA	Journal de paie	0000973	20260831	442100	Prélèvement à la source impôt sur le revenu			PA08-ADC001	20260831	Paie DSN 08/2026 - BERNARD CAMILLE	0,00	322,92			20260831		
